velocity_row,x_index,return_index,x0,initial_xdot,initial_ydot,velocity_parameter,velocity_mode,h,hcrit,delta,side,segment_return_tau,cumulative_tau,R,theta,v,w,x,y,xdot,ydot,section_residual,energy_error
112,0,0,0.79033970209329618,0.00060628939825933955,0.00039056834490383075,0.84066666666666667,fraction,-2.3915368838607138,-2.3915368938607138,1e-08,open,2.5720604704738448,2.5720604704738448,0.88904637359306593,3.5865227871319195e-18,-0.00035632525382550402,0.55549226732691559,0.79040345439898141,2.834800000229732e-18,-0.00050707635369410837,0.00010182244380219085,3.5865227871319195e-18,-4.4966981595324266e-16
112,1,0,0.79034041998537918,0.00060434277160552655,0.00038931433856212628,0.84066666666666667,fraction,-2.3915368838607138,-2.3915368938607138,1e-08,open,2.5806377658233095,2.5806377658233095,0.88904583128536108,2.0510337820317284e-15,-0.00035807566280126327,0.55549272369035918,0.79040249012587871,1.6211422086501769e-15,-0.00050956824350967321,0.00010488275414666237,2.0510337820317284e-15,0
112,2,0,0.79034113787746219,0.00060239639904371067,0.00038806049590510937,0.84066666666666667,fraction,-2.3915368838607138,-2.3915368938607138,1e-08,open,2.5891425473928367,2.5891425473928367,0.88904530743281851,0,-0.00035975235747990974,0.55549319752922055,0.79040155866831474,0,-0.00051195520945452005,0.00010788589457377817,0,-4.4967305147914142e-16
112,3,0,0.79034185576954508,0.0006004502830279614,0.00038680681851367839,0.84066666666666667,fraction,-2.3915368838607138,-2.3915368938607138,1e-08,open,2.5975856475827492,2.5975856475827492,0.8890448008036711,3.5030979827612514e-16,-0.00036136001748394346,0.55549368816164568,0.79040065783603919,2.768850950038595e-16,-0.00051424391213708098,0.00011083637040887329,3.5030979827612514e-16,-4.4967458897960746e-16
112,4,0,0.79034257366162808,0.0005985044260430327,0.00038555330798849832,0.84066666666666667,fraction,-2.3915368838607138,-2.3915368938607138,1e-08,open,2.6059767921630925,2.6059767921630925,0.88904431031241848,2.0225950611092491e-15,-0.00036290275953464136,0.55549419500381469,0.79039978569888381,1.5986587028563713e-15,-0.00051644021097606318,0.00011373817627391425,2.0225950611092491e-15,0
112,5,0,0.79034329155371108,0.00059655883060667271,0.00038429996595148894,0.84066666666666667,fraction,-2.3915368838607138,-2.3915368938607138,1e-08,open,2.6143247791233875,2.6143247791233875,0.88904383499761552,0,-0.00036438422257276137,0.55549471755592639,0.79039894054726745,0,-0.00051854928535389599,0.00011659487488147047,0,-4.4967751999112876e-16
112,6,0,0.79034400944579408,0.00059461349926893513,0.00038304679404538094,0.84066666666666667,fraction,-2.3915368838607138,-2.3915368938607138,1e-08,open,2.6226376229101032,2.6226376229101032,0.88904337400394717,2.0125238128966159e-18,-0.00036580763644752809,0.55549525539088007,0.79039812086032224,1.5906950399001359e-18,-0.00052057573238265995,0.00011940966061341207,2.0125238128966159e-18,0
112,7,0,0.79034472733787708,0.000592668434613003,0.00038179379393424686,0.84066666666666667,fraction,-2.3915368838607138,-2.3915368938607138,1e-08,open,2.6309226732179836,2.6309226732179836,0.88904292656757311,4.1359030627651384e-23,-0.00036717587809386896,0.55549580814508759,0.79039732527983519,3.2690067184262436e-23,-0.00052252364686188426,0.00012218541159303431,4.1359030627651384e-23,0
112,8,0,0.79034544522995998,0.00059072363925602358,0.0003805409673040388,0.84066666666666667,fraction,-2.3915368838607138,-2.3915368938607138,1e-08,open,2.6391867120084593,2.6391867120084593,0.88904249200410723,6.212457272518259e-18,-0.0003684915175820222,0.55549637551090358,0.79039655258887309,4.9103048113041054e-18,-0.00052439668682151773,0.00012492473234948509,6.212457272518259e-18,-4.4968159572165661e-16
112,9,0,0.79034616312204298,0.00058877911584844997,0.00037928831586216431,0.84066666666666667,fraction,-2.3915368838607138,-2.3915368938607138,1e-08,open,2.6474360371277736,2.6474360371277736,0.88904206969843369,1.3234889800848443e-23,-0.00036975685707704535,0.55549695723039716,0.79039580169367463,1.0460801334469043e-23,-0.00052619812897366613,0.00012762999022641885,1.3234889800848443e-23,-4.4968287734817003e-16
