velocity_row,x_index,x0,velocity_parameter,velocity_mode,requested_iterates,completed_iterates,status,last_return_tau,max_return_tau,terminal_tau,elapsed_seconds,terminal_R,terminal_rho,terminal_theta,terminal_v,terminal_w,message
0,266,0.79031421692435033,-0.96999999999999997,fraction,250,0,collision,nan,0,34.798333341958205,0.083907179999999998,0.001,9.9999999999999995e-07,1.7786096317262801,-0.44194212764407259,0.00051849503594012241,trajectory reached the configured collision radius
0,267,0.79032139584518013,-0.96999999999999997,fraction,250,0,collision,nan,0,34.808811283078555,0.079120417999999998,0.0010000000000000009,1.0000000000000019e-06,1.7785971650742434,-0.4419421276437337,0.00051849532479751896,trajectory reached the configured collision radius
0,268,0.79032857476600993,-0.96999999999999997,fraction,250,0,collision,nan,0,34.819398599450615,0.085030172000000001,0.0010000000000000039,1.0000000000000078e-06,1.7785850255128475,-0.44194212764328211,0.00051849570989314785,trajectory reached the configured collision radius
0,269,0.79033575368683973,-0.96999999999999997,fraction,250,0,collision,nan,0,34.830096490927389,0.081702914000000001,0.00100000000000001,1.0000000000000201e-06,1.7785732239130085,-0.44194212764271373,0.00051849619382120932,trajectory reached the configured collision radius
0,270,0.79034293260766963,-0.96999999999999997,fraction,250,0,collision,nan,0,34.840906156407364,0.090806465000000003,0.001000000000000002,1.000000000000004e-06,1.7785617716368063,-0.44194212764202712,0.00051849677927194538,trajectory reached the configured collision radius
0,271,0.79035011152849943,-0.96999999999999997,fraction,250,0,collision,nan,0,34.851828794346375,0.086784757000000004,0.0010000000000000002,1.0000000000000004e-06,1.7785506805592843,-0.44194212764121815,0.000518497469034776,trajectory reached the configured collision radius
0,272,0.79035729044932923,-0.96999999999999997,fraction,250,0,collision,nan,0,34.86286560348173,0.085806626999999996,0.001,9.9999999999999995e-07,1.7785399630910212,-0.44194212764028301,0.00051849826600146526,trajectory reached the configured collision radius
0,273,0.79036446937015903,-0.96999999999999997,fraction,250,0,collision,nan,0,34.874017783796859,0.083782565000000003,0.0010000000000000015,1.0000000000000031e-06,1.7785296322012167,-0.44194212763921892,0.00051849917316923748,trajectory reached the configured collision radius
0,274,0.79037164829098883,-0.96999999999999997,fraction,250,0,collision,nan,0,34.885286537757857,0.080942110999999997,0.0010000000000000072,1.0000000000000144e-06,1.7785197014413325,-0.44194212763802154,0.00051850019364404662,trajectory reached the configured collision radius
0,275,0.79037882721181862,-0.96999999999999997,fraction,250,0,collision,nan,0,34.896673071837192,0.109744867,0.0010000000000000002,1.0000000000000004e-06,1.7785101849694112,-0.44194212763668744,0.00051850133064355983,trajectory reached the configured collision radius
0,276,0.79038600613264842,-0.96999999999999997,fraction,250,0,collision,nan,0,34.908178598359541,0.083652314000000005,0.001,9.9999999999999995e-07,1.7785010975746052,-0.44194212763521296,0.00051850258750041692,trajectory reached the configured collision radius
0,277,0.79039318505347822,-0.96999999999999997,fraction,250,0,collision,nan,0,34.919804337706658,0.083782365999999997,0.0010000000000000085,1.0000000000000169e-06,1.7784924547026726,-0.44194212763359353,0.0005185039676652496,trajectory reached the configured collision radius
0,278,0.79040036397430802,-0.96999999999999997,fraction,250,0,collision,nan,0,34.931551520888782,0.087361298000000004,0.0010000000000000002,1.0000000000000004e-06,1.7784842724815149,-0.44194212763182539,0.00051850547470968286,trajectory reached the configured collision radius
0,279,0.79040754289513782,-0.96999999999999997,fraction,250,0,collision,nan,0,34.94342139253807,0.099170282999999998,0.0010000000000000002,1.0000000000000004e-06,1.7784765677473899,-0.44194212762990437,0.00051850711232939511,trajectory reached the configured collision radius
0,280,0.79041472181596761,-0.96999999999999997,fraction,250,0,collision,nan,0,34.955415214335041,0.087104074000000004,0.0010000000000000057,1.0000000000000114e-06,1.7784693580715727,-0.44194212762782509,0.00051850888434700111,trajectory reached the configured collision radius
0,281,0.79042190073679741,-0.96999999999999997,fraction,250,0,collision,nan,0,34.967534268911614,0.086066639,0.001,9.9999999999999995e-07,1.7784626617871817,-0.44194212762558371,0.00051851079471485156,trajectory reached the configured collision radius
0,282,0.79042907965762732,-0.96999999999999997,fraction,250,0,collision,nan,0,34.979779864243817,0.08534427,0.001000000000000008,1.000000000000016e-06,1.778456498016763,-0.44194212762317525,0.00051851284751791051,trajectory reached the configured collision radius
0,283,0.79043625857845712,-0.96999999999999997,fraction,250,0,collision,nan,0,34.992153338605029,0.081494021999999999,0.001,9.9999999999999995e-07,1.7784508866998101,-0.44194212762059493,0.00051851504697633406,trajectory reached the configured collision radius
0,284,0.79044343749928692,-0.96999999999999997,fraction,250,0,collision,nan,0,35.004656066042003,0.084228552999999998,0.0010000000000000065,1.0000000000000131e-06,1.7784458486210668,-0.44194212761783702,0.00051851739744812077,trajectory reached the configured collision radius
1,266,0.79031421692435033,-0.95383333333333331,fraction,250,0,collision,nan,0,34.819318292007999,0.083035501999999997,0.0010000000000000033,1.0000000000000065e-06,1.7784665621561238,-0.44194212765414903,0.00051848644710728703,trajectory reached the configured collision radius
1,267,0.79032139584518013,-0.95383333333333331,fraction,250,0,collision,nan,0,34.82999933219542,0.085637893000000007,0.0010000000000000117,1.0000000000000235e-06,1.7784582806924614,-0.44194212765277696,0.00051848761650344507,trajectory reached the configured collision radius
1,268,0.79032857476600993,-0.95383333333333331,fraction,250,0,collision,nan,0,34.840797996113565,0.078888554999999999,0.0010000000000000026,1.0000000000000052e-06,1.7784503348505094,-0.44194212765128943,0.00051848888445630399,trajectory reached the configured collision radius
1,269,0.79033575368683973,-0.95383333333333331,fraction,250,0,collision,nan,0,34.851715874297788,0.084789453000000001,0.0010000000000000002,1.0000000000000004e-06,1.7784427371442559,-0.44194212764968294,0.00051849025397854732,trajectory reached the configured collision radius
1,270,0.79034293260766963,-0.95383333333333331,fraction,250,0,collision,nan,0,34.862754576205681,0.076571500000000001,0.001,9.9999999999999995e-07,1.778435500716639,-0.44194212764795315,0.00051849172820633599,trajectory reached the configured collision radius
1,271,0.79035011152849943,-0.95383333333333331,fraction,250,0,collision,nan,0,34.873915731772527,0.086640983000000005,0.0010000000000000011,1.0000000000000023e-06,1.7784286393696627,-0.44194212764609664,0.00051849331040373773,trajectory reached the configured collision radius
1,272,0.79035729044932923,-0.95383333333333331,fraction,250,0,collision,nan,0,34.885200993242044,0.082724935999999999,0.0010000000000000085,1.0000000000000169e-06,1.7784221675954273,-0.44194212764410984,0.00051849500396716232,trajectory reached the configured collision radius
1,273,0.79036446937015903,-0.95383333333333331,fraction,250,0,collision,nan,0,34.896612037305275,0.084732627000000005,0.0010000000000000002,1.0000000000000004e-06,1.7784161006081725,-0.44194212764198826,0.00051849681242983566,trajectory reached the configured collision radius
1,274,0.79037164829098883,-0.95383333333333331,fraction,250,0,collision,nan,0,34.90815056757075,0.10577621700000001,0.001,9.9999999999999995e-07,1.7784104543771517,-0.44194212763972712,0.00051849873946629554,trajectory reached the configured collision radius
1,275,0.79037882721181862,-0.95383333333333331,fraction,250,0,collision,nan,0,34.919818317398629,0.085226260999999998,0.0010000000000000085,1.0000000000000169e-06,1.7784052456605355,-0.44194212763732299,0.00051850078889687553,trajectory reached the configured collision radius
1,276,0.79038600613264842,-0.95383333333333331,fraction,250,0,collision,nan,0,34.931617053155158,0.081359725999999993,0.0010000000000000002,1.0000000000000004e-06,1.778400492040249,-0.44194212763477053,0.00051850296469220763,trajectory reached the configured collision radius
1,277,0.79039318505347822,-0.95383333333333331,fraction,250,0,collision,nan,0,34.943548577872022,0.083376548999999994,0.0010000000000000005,1.000000000000001e-06,1.7783962119576067,-0.44194212763206425,0.0005185052709777275,trajectory reached the configured collision radius
1,278,0.79040036397430802,-0.95383333333333331,fraction,250,0,collision,nan,0,34.95561473541381,0.086140328000000002,0.0010000000000000037,1.0000000000000074e-06,1.7783924247498186,-0.44194212762920038,0.00051850771203808515,trajectory reached the configured collision radius
1,279,0.79040754289513782,-0.95383333333333331,fraction,250,0,collision,nan,0,34.967817415130561,0.076474729000000005,0.001,9.9999999999999995e-07,1.7783891506875935,-0.44194212762617319,0.00051851029232160076,trajectory reached the configured collision radius
1,280,0.79041472181596761,-0.95383333333333331,fraction,250,0,collision,nan,0,34.98015855708325,0.084127413999999998,0.0010000000000000089,1.0000000000000177e-06,1.7783864110132726,-0.44194212762297697,0.00051851301644465267,trajectory reached the configured collision radius
