x_index,fraction_index,leaf_path,subdivision_depth,x0_lo,x0_hi,fraction_lo,fraction_hi,admissible,forbidden,resolved,completed_returns,requested_returns,status,event_type,event_index,positive_return_index,tau_lo,tau_hi,clock_lo,clock_hi,x_lo,x_hi,xdot_lo,xdot_hi,ydot_lo,ydot_hi,transversality_lo,transversality_hi,R_lo,R_hi,h_lo,h_hi,event_energy_residual_lo,event_energy_residual_hi,speed_squared_lo,speed_squared_hi,energy_graph_residual_lo,energy_graph_residual_hi,event_scan_nodes,solver_step_retries,message
75,0,r,0,0.79650398576358317,0.79650398576358383,-0.90000000000000013,-0.89999999999999991,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.6210338392320396,1.6210338392684016,1.6210338392320396,1.6210338392684016,0.81272377095404513,0.81272377095636805,0.064160064753952792,0.064160064760371074,-0.032267292361380373,-0.032267292353779828,-0.032267292361380373,-0.032267292353779828,0.9015119361129087,0.901511936114197,-2.3915468938607161,-2.3915468938607121,-1.1926459819733282e-11,1.1920242570795381e-11,0.00036007644831966836,0.00036007644831981408,-7.2993911262586586e-17,7.2966806208274448e-17,3957,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
75,0,r,0,0.79650398576358317,0.79650398576358383,-0.90000000000000013,-0.89999999999999991,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,3.2934340654767946,3.2934340655742984,3.2934340654767946,3.2934340655742984,3.4535748504031978,3.4535748849299788,2.2592832344089051,2.2592834514902651,-5.1309717173896656,-5.1309715456459211,65.885818736747083,65.885820028970301,2.2360679734887792,2.2360679815108,-2.3915468938607161,-2.3915468938607121,-0.00012629864147584158,0.00012629861168989009,0.00036007644831966836,0.00036007644831981408,-7.2993911262586586e-17,7.2966806208274448e-17,3957,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
75,1,r,0,0.79650398576358317,0.79650398576358383,-0.84375000000000022,-0.84374999999999978,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.5610248732967276,1.5610248733280054,1.5610248732967276,1.5610248733280054,0.81488688812897447,0.81488688813115961,0.070576265124575335,0.070576265130610605,-0.034940047993316431,-0.034940047986180764,-0.034940047993316431,-0.034940047986180764,0.90271085521831107,0.90271085521952132,-2.3915468938607161,-2.3915468938607121,-1.1290746115832917e-11,1.1284528866895016e-11,0.00036007644831966836,0.00036007644831981408,-7.3048121371210861e-17,7.3102331479835136e-17,3813,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
75,1,r,0,0.79650398576358317,0.79650398576358383,-0.84375000000000022,-0.84374999999999978,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,3.174619766878402,3.1746197669617242,3.174619766878402,3.1746197669617242,3.4522318761299129,3.4522319069089469,2.2563124840827791,2.2563126732295298,-5.1296167466527107,-5.1296165959716973,65.856790715227447,65.856791829760837,2.2360679740886384,2.2360679809109412,-2.3915468938607161,-2.3915468938607121,-0.00010870663572859485,0.00010870661708395346,0.00036007644831966836,0.00036007644831981408,-7.3048121371210861e-17,7.3102331479835136e-17,3813,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
75,2,r,0,0.79650398576358317,0.79650398576358383,-0.78750000000000031,-0.78749999999999987,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.5129569572307786,1.5129569572588,1.5129569572307786,1.5129569572588,0.8165688925439254,0.81656889254601128,0.075610965490724755,0.075610965496474211,-0.036891061103245082,-0.03689106109645128,-0.036891061103245082,-0.03689106109645128,0.90364201570308,0.90364201570423408,-2.3915468938607161,-2.3915468938607121,-1.0828671292983927e-11,1.0822676088650951e-11,0.00036007644831966836,0.00036007644831981408,-7.3048121371210861e-17,7.3048121371210861e-17,3705,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
75,2,r,0,0.79650398576358317,0.79650398576358383,-0.78750000000000031,-0.78749999999999987,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,3.0841939032507804,3.0841939033248837,3.0841939032507804,3.0841939033248837,3.4513189774853585,3.4513190048537741,2.2541120073192782,2.2541121750988586,-5.1287746865633084,-5.1287745528017679,65.836210135798026,65.836211123252681,2.2360679744814655,2.2360679805181141,-2.3915468938607161,-2.3915468938607121,-9.6300006873661914e-05,9.6299983852077276e-05,0.00036007644831966836,0.00036007644831981408,-7.3048121371210861e-17,7.3048121371210861e-17,3705,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
75,3,r,0,0.79650398576358317,0.79650398576358383,-0.73125000000000018,-0.73124999999999973,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.4719613430818852,1.4719613431075982,1.4719613430818852,1.4719613431075982,0.81793404126407576,0.81793404126608182,0.079734731163940198,0.079734731169463433,-0.038373590249151129,-0.038373590242631546,-0.038373590249151129,-0.038373590242631546,0.90439705951759697,0.90439705951870597,-2.3915468938607161,-2.3915468938607121,-1.0454526133685249e-11,1.0447864795537498e-11,0.00036007644831966836,0.00036007644831981408,-7.3048121371210861e-17,7.3048121371210861e-17,3615,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
75,3,r,0,0.79650398576358317,0.79650398576358383,-0.73125000000000018,-0.73124999999999973,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,3.0106551976655314,3.0106551977330303,3.0106551976655314,3.0106551977330303,3.4506756401915086,3.4506756649589563,2.252410645818363,2.2524107977486607,-5.1282470750394191,-5.1282469539335738,65.821002765048732,65.821003659297858,2.2360679747643233,2.2360679802352563,-2.3915468938607161,-2.3915468938607121,-8.7235111550398869e-05,8.7235089438308933e-05,0.00036007644831966836,0.00036007644831981408,-7.3048121371210861e-17,7.3048121371210861e-17,3615,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
75,4,r,0,0.79650398576358317,0.79650398576358383,-0.67500000000000027,-0.67499999999999982,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.435678138423474,1.4356781384473294,1.435678138423474,1.4356781384473294,0.81906442831292436,0.8190644283148576,0.083183104131909713,0.083183104137226682,-0.039513324976021495,-0.039513324969748832,-0.039513324976021495,-0.039513324969748832,0.90502178333613847,0.90502178333720651,-2.3915468938607161,-2.3915468938607121,-1.01081365500022e-11,1.0100587033434749e-11,0.00036007644831966836,0.00036007644831981408,-7.3048121371210861e-17,7.3021016316898724e-17,3543,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
75,4,r,0,0.79650398576358317,0.79650398576358383,-0.67500000000000027,-0.67499999999999982,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,2.9484946174578379,2.9484946175200255,2.9484946174578379,2.9484946175200255,3.4502198869638749,3.4502199090775902,2.2510681427742161,2.2510682801660407,-5.127933313092865,-5.1279332039937069,65.809589475014732,65.809590287872552,2.2360679749915819,2.2360679800079977,-2.3915468938607161,-2.3915468938607121,-7.9436046121372783e-05,7.9436029579937895e-05,0.00036007644831966836,0.00036007644831981408,-7.3048121371210861e-17,7.3021016316898724e-17,3543,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
