x_index,fraction_index,leaf_path,subdivision_depth,x0_lo,x0_hi,fraction_lo,fraction_hi,admissible,forbidden,resolved,completed_returns,requested_returns,status,event_type,event_index,positive_return_index,tau_lo,tau_hi,clock_lo,clock_hi,x_lo,x_hi,xdot_lo,xdot_hi,ydot_lo,ydot_hi,transversality_lo,transversality_hi,R_lo,R_hi,h_lo,h_hi,event_energy_residual_lo,event_energy_residual_hi,speed_squared_lo,speed_squared_hi,energy_graph_residual_lo,energy_graph_residual_hi,event_scan_nodes,solver_step_retries,message
0,0,r,0,0.7690538428868765,0.76905384288687706,-0.90000000000000013,-0.89999999999999991,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.214354228551208,32.214354228631905,32.214354228551208,32.214354228631905,-2.4817235295729598e-07,-2.4817235292780218e-07,109165640.04854351,109165640.06398439,-428247563.99518317,-428247563.96475649,-0.00022097105777026756,-0.00022097105776538073,0.00099999999998900187,0.001000000000010998,-2.3916368938607162,-2.3916368938607122,-1.1663722812973019e-14,1.1664838579948884e-14,0.0049352155536721782,0.0049352155536727064,-2.6671373443143409e-16,2.6584637269344569e-16,38658,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,1,r,0,0.7690538428868765,0.76905384288687706,-0.84375000000000022,-0.84374999999999978,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.258420571608568,32.258420571689761,32.258420571608568,32.258420571689761,-2.5241858604018344e-07,-2.5241858601029514e-07,111043630.5803871,111043630.59606154,-427764450.53623778,-427764450.50558633,-0.00022097105827719205,-0.0002209710582722701,0.00099999999998892273,0.0010000000000110773,-2.3916368938607162,-2.3916368938607122,-1.1746988692030663e-14,1.1650961640564029e-14,0.0049352155536721782,0.0049352155536727064,-2.6671373443143409e-16,2.6714741530042829e-16,38712,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,2,r,0,0.7690538428868765,0.76905384288687706,-0.78750000000000031,-0.78749999999999987,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.298658498660778,32.298658498742284,32.298658498660778,32.298658498742284,-2.5387054508641478e-07,-2.5387054505636899e-07,111686594.85623412,111686594.87200278,-427597027.07629812,-427597027.04552287,-0.00022097105894427593,-0.00022097105893933354,0.00099999999998887806,0.0010000000000111222,-2.3916368938607162,-2.3916368938607122,-1.2510265903476585e-14,1.1470551517404571e-14,0.0049352155536721782,0.0049352155536727064,-2.6671373443143409e-16,2.6671373443143409e-16,38760,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,3,r,0,0.7690538428868765,0.76905384288687706,-0.73125000000000018,-0.73124999999999973,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.336801369570111,32.336801369652029,32.336801369570111,32.336801369652029,-2.5339943690184948e-07,-2.533994368717022e-07,111479593.80856971,111479593.82439406,-427651041.38704211,-427651041.35608506,-0.00022097105972335493,-0.00022097105971838183,0.00099999999998880954,0.0010000000000111905,-2.3916368938607162,-2.3916368938607122,-1.2871087077857617e-14,1.1512186189997239e-14,0.0049352155536721782,0.0049352155536727064,-2.6671373443143409e-16,2.6714741530042829e-16,38805,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,4,r,0,0.7690538428868765,0.76905384288687706,-0.67500000000000027,-0.67499999999999982,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.373743867207878,32.373743867290358,32.373743867207878,32.373743867290358,-2.5145475455154681e-07,-2.5145475452124415e-07,110621298.4207864,110621298.43668191,-427873861.51875818,-427873861.48753089,-0.00022097106058684347,-0.00022097106058182651,0.00099999999998870914,0.0010000000000112909,-2.3916368938607162,-2.3916368938607122,-1.2371485262659223e-14,1.1567698796148722e-14,0.0049352155536721782,0.0049352155536727064,-2.6671373443143409e-16,2.6671373443143409e-16,38850,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,5,r,0,0.7690538428868765,0.76905384288687706,-0.61875000000000024,-0.6187499999999998,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.410044927042627,32.41004492712554,32.410044927042627,32.41004492712554,-2.4831251590564635e-07,-2.4831251587532908e-07,109233706.53360893,109233706.54949471,-428230207.23942143,-428230207.20800751,-0.00022097106151579561,-0.00022097106151074743,0.00099999999998863845,0.0010000000000113616,-2.3916368938607162,-2.3916368938607122,-1.2288216966769461e-14,1.1637089304796532e-14,0.0049352155536721782,0.0049352155536727064,-2.6628005356243989e-16,2.6628005356243989e-16,38895,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,6,r,0,0.7690538428868765,0.76905384288687706,-0.56250000000000022,-0.56249999999999978,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.446102174666841,32.446102174750237,32.446102174666841,32.446102174750237,-2.441627370057078e-07,-2.4416273697540276e-07,107400804.23474114,107400804.25059788,-428693573.8791309,-428693573.84749377,-0.00022097106249559944,-0.00022097106249051353,0.00099999999998855301,0.0010000000000114468,-2.3916368938607162,-2.3916368938607122,-1.2315970882373147e-14,1.1637090965491062e-14,0.0049352155536721782,0.0049352155536727064,-2.6671373443143409e-16,2.6628005356243989e-16,38937,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,7,r,0,0.7690538428868765,0.76905384288687706,-0.5062500000000002,-0.50624999999999976,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.482227995334213,32.482227995417986,32.482227995334213,32.482227995417986,-2.391480711241032e-07,-2.3914807109388144e-07,105185643.3613061,105185643.37708803,-429242464.65876222,-429242464.62696403,-0.00022097106351395005,-0.00022097106350883674,0.00099999999998849078,0.0010000000000115093,-2.3916368938607162,-2.3916368938607122,-1.2135557909809327e-14,1.1678726060475754e-14,0.0049352155536721782,0.0049352155536727064,-2.6628005356243989e-16,2.6628005356243989e-16,38979,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,8,r,0,0.7690538428868765,0.76905384288687706,-0.45000000000000018,-0.4499999999999999,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.518688220072775,32.518688220156832,32.518688220072775,32.518688220156832,-2.3338362098663432e-07,-2.333836209565093e-07,102639097.87627845,102639097.89196666,-429858498.37233424,-429858498.3404327,-0.00022097106455981513,-0.00022097106455468466,0.00099999999998845197,0.0010000000000115481,-2.3916368938607162,-2.3916368938607122,-1.2204945064871647e-14,1.1609338905723425e-14,0.0049352155536721782,0.0049352155536727064,-2.6628005356243989e-16,2.6671373443143409e-16,39024,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,9,r,0,0.7690538428868765,0.76905384288687706,-0.39375000000000027,-0.39374999999999982,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.555724338159827,32.555724338244445,32.555724338159827,32.555724338244445,-2.2696831818712902e-07,-2.2696831815704728e-07,99804893.083215818,99804893.098838776,-430525372.48413914,-430525372.45197713,-0.00022097106562280624,-0.00022097106561763194,0.00099999999998835222,0.0010000000000116478,-2.3916368938607162,-2.3916368938607122,-1.201065421630915e-14,1.156770736235118e-14,0.0049352155536721782,0.0049352155536727064,-2.6671373443143409e-16,2.6628005356243989e-16,39069,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
