x_index,fraction_index,leaf_path,subdivision_depth,x0_lo,x0_hi,fraction_lo,fraction_hi,admissible,forbidden,resolved,completed_returns,requested_returns,status,event_type,event_index,positive_return_index,tau_lo,tau_hi,clock_lo,clock_hi,x_lo,x_hi,xdot_lo,xdot_hi,ydot_lo,ydot_hi,transversality_lo,transversality_hi,R_lo,R_hi,h_lo,h_hi,event_energy_residual_lo,event_energy_residual_hi,speed_squared_lo,speed_squared_hi,energy_graph_residual_lo,energy_graph_residual_hi,event_scan_nodes,solver_step_retries,message
48,0,r,0,0.83355644654269168,0.83355644654269312,-0.90000000000000013,-0.89999999999999991,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.9347087360118698,1.9347087360201187,1.9347087360118698,1.9347087360201187,0.9769554054268802,0.97695540543357018,0.46435693121943533,0.46435693124321925,-0.33948571451780252,-0.33948571449397352,-0.33948571451780252,-0.33948571449397352,0.98841054497960523,0.98841054498298941,-2.3815368938607162,-2.3815368938607122,-5.6227023037536128e-11,5.6147086979763117e-11,0.039025866980399476,0.039025866980401433,-9.9573127521068727e-16,9.9226182825873366e-16,2970,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
48,0,r,0,0.83355644654269168,0.83355644654269312,-0.90000000000000013,-0.89999999999999991,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,2.472671921838077,2.4726719218621804,2.472671921838077,2.4726719218621804,3.3971577292287884,3.3971577382168432,2.1094569961133187,2.1094570515763573,-5.0855692144073945,-5.0855691701970098,64.55889475431205,64.558895076725406,2.2360679764820732,2.2360679785175064,-2.3815368938607162,-2.3815368938607122,-3.1999494638057513e-05,3.1999478267152881e-05,0.039025866980399476,0.039025866980401433,-9.9573127521068727e-16,9.9226182825873366e-16,2970,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
48,1,r,0,0.83355644654269168,0.83355644654269312,-0.84375000000000022,-0.84374999999999978,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.7123042184501427,1.7123042184556569,1.7123042184501427,1.7123042184556569,1.0105804709831903,1.0105804709886539,0.55249009612393474,0.55249009614423295,-0.3687384429071715,-0.36873844288773383,-0.3687384429071715,-0.36873844288773383,1.0052763157377131,1.0052763157404305,-2.3815368938607162,-2.3815368938607122,-5.0971671328170487e-11,5.0872639434373923e-11,0.039025866980399476,0.039025866980401433,-1.0026701691145945e-15,1.0026701691145945e-15,2610,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
48,1,r,0,0.83355644654269168,0.83355644654269312,-0.84375000000000022,-0.84374999999999978,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,2.1733944416551023,2.1733944416706343,2.1733944416551023,2.1733944416706343,3.4387211431611355,3.4387211490959744,2.15591639004951,2.155916425994163,-5.1479828535051677,-5.147982824689219,65.24891325756073,65.248913467312619,2.2360679768498399,2.2360679781497397,-2.3815368938607162,-2.3815368938607122,-2.0556102128921339e-05,2.0556081153699779e-05,0.039025866980399476,0.039025866980401433,-1.0026701691145945e-15,1.0026701691145945e-15,2610,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
48,2,r,0,0.83355644654269168,0.83355644654269312,-0.78750000000000031,-0.78749999999999987,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.575079185846094,1.5750791858500763,1.575079185846094,1.5750791858500763,1.0332688477908183,1.0332688477954157,0.61088261324926707,0.61088261326673099,-0.38760352746953941,-0.38760352745322324,-0.38760352746953941,-0.38760352745322324,1.0164983265066492,1.0164983265089105,-2.3815368938607162,-2.3815368938607122,-4.5943693294248078e-11,4.5828674188896912e-11,0.039025866980399476,0.039025866980401433,-1.0026701691145945e-15,9.9920072216264089e-16,2397,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
48,2,r,0,0.83355644654269168,0.83355644654269312,-0.78750000000000031,-0.78749999999999987,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,1.9941231654865617,1.9941231654977578,1.9941231654865617,1.9941231654977578,3.4692456927080078,3.4692456971099923,2.1941506581152455,2.1941506844810492,-5.1919648944627923,-5.1919648732571417,65.765616392234236,65.765616546646783,2.2360679770278145,2.2360679779717652,-2.3815368938607162,-2.3815368938607122,-1.4991273701525643e-05,1.4991254943197418e-05,0.039025866980399476,0.039025866980401433,-1.0026701691145945e-15,9.9920072216264089e-16,2397,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
48,3,r,0,0.83355644654269168,0.83355644654269312,-0.73125000000000018,-0.73124999999999973,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.4759523937167009,1.4759523937199877,1.4759523937167009,1.4759523937199877,1.0504610230705136,1.0504610230746623,0.65482797184438712,0.65482797186039921,-0.40109782526947108,-0.40109782525477422,-0.40109782526947108,-0.40109782525477422,1.0249200081325927,1.0249200081346164,-2.3815368938607162,-2.3815368938607122,-4.3664627469297557e-11,4.3537617955280439e-11,0.039025866980399476,0.039025866980401433,-1.0026701691145945e-15,9.9920072216264089e-16,2244,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
48,3,r,0,0.83355644654269168,0.83355644654269312,-0.73125000000000018,-0.73124999999999973,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,1.8670812851388574,1.8670812851479486,1.8670812851388574,1.8670812851479486,3.4936847235502713,3.4936847270869289,2.2267631229123013,2.2267631441464841,-5.2262365613580819,-5.2262365442969712,66.183249563528292,66.183249688730044,2.2360679771179268,2.2360679778816528,-2.3815368938607162,-2.3815368938607122,-1.2095333204342751e-05,1.2095320869320858e-05,0.039025866980399476,0.039025866980401433,-1.0026701691145945e-15,9.9920072216264089e-16,2244,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
48,4,r,0,0.83355644654269168,0.83355644654269312,-0.67500000000000027,-0.67499999999999982,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.3983086531778337,1.3983086531806699,1.3983086531778337,1.3983086531806699,1.064117759076012,1.0641177590798356,0.68975031479306681,0.68975031480800231,-0.41101350102792028,-0.41101350101437845,-0.41101350102792028,-0.41101350101437845,1.0315608363426814,1.0315608363445345,-2.3815368938607162,-2.3815368938607122,-4.1949999030066465e-11,4.1812775464222796e-11,0.039025866980399476,0.039025866980401433,-1.0026701691145945e-15,9.9920072216264089e-16,2127,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
48,4,r,0,0.83355644654269168,0.83355644654269312,-0.67500000000000027,-0.67499999999999982,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,1.7692430746023333,1.7692430746100838,1.7692430746023333,1.7692430746100838,3.5141229492361354,3.5141229522501405,2.2552973563716829,2.2552973744397726,-5.2542868799144085,-5.2542868653952128,66.534809255543806,66.534809362545829,2.2360679771750118,2.2360679778245678,-2.3815368938607162,-2.3815368938607122,-1.0285798396125756e-05,1.0285782821028988e-05,0.039025866980399476,0.039025866980401433,-1.0026701691145945e-15,9.9920072216264089e-16,2127,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
48,5,r,0,0.83355644654269168,0.83355644654269312,-0.61875000000000024,-0.6187499999999998,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.3343943281455426,1.3343943281481021,1.3343943281455426,1.3343943281481021,1.0751973005089677,1.0751973005125735,0.71825897048217335,0.71825897049639287,-0.41824221359604102,-0.41824221358327385,-0.41824221359604102,-0.41824221358327385,1.0369172100553485,1.0369172100570871,-2.3815368938607162,-2.3815368938607122,-4.092060024163402e-11,4.0770942177914549e-11,0.039025866980399476,0.039025866980401433,-9.9920072216264089e-16,9.9573127521068727e-16,2031,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
48,5,r,0,0.83355644654269168,0.83355644654269312,-0.61875000000000024,-0.6187499999999998,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,1.6900364791032638,1.6900364791101536,1.6900364791032638,1.6900364791101536,3.5316399442083606,3.5316399468554502,2.2806491426562703,2.2806491585683673,-5.2778850328673057,-5.2778850200958223,66.837755876580331,66.83775597131222,2.2360679772124894,2.2360679777870902,-2.3815368938607162,-2.3815368938607122,-9.076255139461864e-06,9.0762272861866222e-06,0.039025866980399476,0.039025866980401433,-9.9920072216264089e-16,9.9573127521068727e-16,2031,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
48,6,r,0,0.83355644654269168,0.83355644654269312,-0.56250000000000022,-0.56249999999999978,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.2799745400342282,1.2799745400365714,1.2799745400342282,1.2799745400365714,1.0842510839143367,1.0842510839177606,0.74183313568827336,0.74183313570187659,-0.42330924465088254,-0.42330924463876174,-0.42330924465088254,-0.42330924463876174,1.0412737795192659,1.0412737795209099,-2.3815368938607162,-2.3815368938607122,-3.9950709407321483e-11,3.9793501827034561e-11,0.039025866980399476,0.039025866980401433,-9.9920072216264089e-16,9.9920072216264089e-16,1950,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
48,6,r,0,0.83355644654269168,0.83355644654269312,-0.56250000000000022,-0.56249999999999978,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,1.6237396576517136,1.6237396576579637,1.6237396576517136,1.6237396576579637,3.5468755001962857,3.5468755026421848,2.3033829392818772,2.3033829538497885,-5.2980670730799089,-5.2980670613574157,67.102565915340833,67.102566002074994,2.2360679772396828,2.2360679777598969,-2.3815368938607162,-2.3815368938607122,-8.2627808524193824e-06,8.2627566371229477e-06,0.039025866980399476,0.039025866980401433,-9.9920072216264089e-16,9.9920072216264089e-16,1950,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
48,7,r,0,0.83355644654269168,0.83355644654269312,-0.5062500000000002,-0.50624999999999976,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.2324851857559829,1.2324851857581487,1.2324851857559829,1.2324851857581487,1.0916301799565324,1.0916301799597883,0.76140122564905233,0.76140122566206625,-0.42655657489750365,-0.42655657488598753,-0.42655657489750365,-0.42655657488598753,1.0448110738102523,1.0448110738118104,-2.3815368938607162,-2.3815368938607122,-3.8856473594250929e-11,3.8698377835544306e-11,0.039025866980399476,0.039025866980401433,-9.9920072216264089e-16,9.9573127521068727e-16,1881,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
