x_index,fraction_index,leaf_path,subdivision_depth,x0_lo,x0_hi,fraction_lo,fraction_hi,admissible,forbidden,resolved,completed_returns,requested_returns,status,event_type,event_index,positive_return_index,tau_lo,tau_hi,clock_lo,clock_hi,x_lo,x_hi,xdot_lo,xdot_hi,ydot_lo,ydot_hi,transversality_lo,transversality_hi,R_lo,R_hi,h_lo,h_hi,event_energy_residual_lo,event_energy_residual_hi,speed_squared_lo,speed_squared_hi,energy_graph_residual_lo,energy_graph_residual_hi,event_scan_nodes,solver_step_retries,message
77,0,r,0,0.79684394433452221,0.7968439443345231,-0.90000000000000013,-0.89999999999999991,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.6222864226903988,1.6222864227251976,1.6222864226903988,1.6222864227251976,0.81403216703059145,0.814032167032956,0.067875910051280228,0.06787591005782162,-0.034219367462451869,-0.034219367454719783,-0.034219367462451869,-0.034219367454719783,0.90223731192552192,0.90223731192683221,-2.3915468938607161,-2.3915468938607121,-1.2186918141310343e-11,1.2181367026187218e-11,0.00040458189407118075,0.00040458189407136566,-9.2699285747510629e-17,9.2617970584574216e-17,3915,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
77,0,r,0,0.79684394433452221,0.7968439443345231,-0.90000000000000013,-0.89999999999999991,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,3.2598348231861287,3.2598348232794607,3.2598348231861287,3.2598348232794607,3.4527153553219905,3.4527153886686683,2.2575914563462822,2.2575916650668506,-5.130012484043875,-5.1300123186886566,65.868216955350817,65.868218195022919,2.2360679736613278,2.2360679813382518,-2.3915468938607161,-2.3915468938607121,-0.00012114588821532379,0.00012114586866118771,0.00040458189407118075,0.00040458189407136566,-9.2699285747510629e-17,9.2617970584574216e-17,3915,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
77,1,r,0,0.79684394433452221,0.7968439443345231,-0.84375000000000022,-0.84374999999999978,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.5615584929604427,1.561558492990397,1.5615584929604427,1.561558492990397,0.81632628816290254,0.81632628816512676,0.074670240049092673,0.074670240055241449,-0.037047215571486644,-0.037047215564233058,-0.037047215571486644,-0.037047215564233058,0.90350776873411698,0.90350776873534777,-2.3915468938607161,-2.3915468938607121,-1.1540324251768652e-11,1.1533218824411051e-11,0.00040458189407118075,0.00040458189407136566,-9.2753495856134904e-17,9.2726390801822767e-17,3771,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
77,1,r,0,0.79684394433452221,0.7968439443345231,-0.84375000000000022,-0.84374999999999978,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,3.1403776818892895,3.1403776819690692,3.1403776818892895,3.1403776819690692,3.4513738863601371,3.4513739160386763,2.2545367073307689,2.2545368890502866,-5.1286968528748043,-5.1286967079474595,65.838808413323648,65.838809482332167,2.2360679742352718,2.2360679807643078,-2.3915468938607161,-2.3915468938607121,-0.00010422954630939785,0.00010422952823319065,0.00040458189407118075,0.00040458189407136566,-9.2753495856134904e-17,9.2726390801822767e-17,3771,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
77,2,r,0,0.79684394433452221,0.7968439443345231,-0.78750000000000031,-0.78749999999999987,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.5130160554791106,1.5130160555059311,1.5130160554791106,1.5130160555059311,0.81811009952360503,0.81811009952572755,0.08000082118320824,0.080000821189068871,-0.039111459382680819,-0.03911145937577417,-0.039111459382680819,-0.03911145937577417,0.90449438888453315,0.90449438888570644,-2.3915468938607161,-2.3915468938607121,-1.1069367644722661e-11,1.106226221736506e-11,0.00040458189407118075,0.00040458189407136566,-9.2726390801822767e-17,9.2726390801822767e-17,3663,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
77,2,r,0,0.79684394433452221,0.7968439443345231,-0.78750000000000031,-0.78749999999999987,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,3.049555256595085,3.0495552566660287,3.049555256595085,3.0495552566660287,3.450479040600031,3.4504790670351753,2.2522938647239399,2.2522940260691713,-5.1279087186129715,-5.1279085898062844,65.818230932330735,65.818231880137773,2.2360679746108167,2.2360679803887629,-2.3915468938607161,-2.3915468938607121,-9.2382511752475693e-05,9.2382492766773794e-05,0.00040458189407118075,0.00040458189407136566,-9.2726390801822767e-17,9.2726390801822767e-17,3663,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
77,3,r,0,0.79684394433452221,0.7968439443345231,-0.73125000000000018,-0.73124999999999973,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.471676133825345,1.4716761338499149,1.471676133825345,1.4716761338499149,0.81955780847602044,0.81955780847805826,0.084366357097290332,0.084366357102912862,-0.040679903672163939,-0.040679903665546364,-0.040679903672163939,-0.040679903665546364,0.90529432146458344,0.90529432146570887,-2.3915468938607161,-2.3915468938607121,-1.067168575730193e-11,1.0664580329944329e-11,0.00040458189407118075,0.00040458189407136566,-9.2726390801822767e-17,9.2672180693198491e-17,3573,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
77,3,r,0,0.79684394433452221,0.7968439443345231,-0.73125000000000018,-0.73124999999999973,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,2.9757463364838439,2.9757463365483687,2.9757463364838439,2.9757463365483687,3.4498624554634558,3.449862479409012,2.2505746687248918,2.2505748148035156,-5.1274415708499061,-5.1274414542105484,65.803240917554689,65.803241775392777,2.2360679748851462,2.236067980114433,-2.3915468938607161,-2.3915468938607121,-8.3620562804753718e-05,8.3620548139151651e-05,0.00040458189407118075,0.00040458189407136566,-9.2726390801822767e-17,9.2672180693198491e-17,3573,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
77,4,r,0,0.79684394433452221,0.7968439443345231,-0.67500000000000027,-0.67499999999999982,1,0,1,0,1,validated_outer_limit_outward,validated_negative_half_crossing,0,0,1.4351294967473738,1.4351294967701604,1.4351294967473738,1.4351294967701604,0.82075649553008612,0.82075649553204921,0.088016505381152466,0.088016505386567911,-0.041885503658948539,-0.041885503652583228,-0.041885503658948539,-0.041885503652583228,0.90595612229847322,0.90595612229955658,-2.3915468938607161,-2.3915468938607121,-1.031685847863173e-11,1.0308864872854429e-11,0.00040458189407118075,0.00040458189407136566,-9.2726390801822767e-17,9.2672180693198491e-17,3501,0,validated_negative_half_crossing: trajectory box reached the outer study limit; this is not an escape proof
77,4,r,0,0.79684394433452221,0.7968439443345231,-0.67500000000000027,-0.67499999999999982,1,0,1,0,1,validated_outer_limit_outward,validated_outer_limit_outward,1,-1,2.9133906689161142,2.9133906689755107,2.9133906689161142,2.9133906689755107,3.4494383535730462,3.4494383750034854,2.2492303457500196,2.2492304779322749,-5.1271910123520312,-5.1271909071568,65.792176039788117,65.792176819273934,2.236067975105136,2.2360679798944436,-2.3915468938607161,-2.3915468938607121,-7.6126173951251985e-05,7.6126152919187007e-05,0.00040458189407118075,0.00040458189407136566,-9.2726390801822767e-17,9.2672180693198491e-17,3501,0,validated_outer_limit_outward: trajectory box reached the outer study limit; this is not an escape proof
