x_index,fraction_index,leaf_path,subdivision_depth,x0_lo,x0_hi,fraction_lo,fraction_hi,admissible,forbidden,resolved,completed_returns,requested_returns,status,event_type,event_index,positive_return_index,tau_lo,tau_hi,clock_lo,clock_hi,x_lo,x_hi,xdot_lo,xdot_hi,ydot_lo,ydot_hi,transversality_lo,transversality_hi,R_lo,R_hi,h_lo,h_hi,event_energy_residual_lo,event_energy_residual_hi,speed_squared_lo,speed_squared_hi,energy_graph_residual_lo,energy_graph_residual_hi,event_scan_nodes,solver_step_retries,message
9,0,r,0,0.7738915381610626,0.77389153816106337,-0.90000000000000013,-0.89999999999999991,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.368918720718341,32.36891872080075,32.368918720718341,32.36891872080075,-2.4351598450623617e-07,-2.4351598447636978e-07,107109134.98026304,107109134.995883,-428766540.48461503,-428766540.45344067,-0.00022097105897932884,-0.00022097105897431784,0.00099999999998872172,0.0010000000000112783,-2.3914368938607162,-2.3914368938607122,-1.1927398957408853e-14,1.1664840406103362e-14,0.0032655495765880316,0.0032655495765885143,-2.4242760576775879e-16,2.4264444620225589e-16,38844,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
9,1,r,0,0.7738915381610626,0.77389153816106337,-0.84375000000000022,-0.84374999999999978,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.411433072570929,32.411433072654027,32.411433072570929,32.411433072654027,-2.4396976678709963e-07,-2.4396976675702233e-07,107311047.20782317,107311047.22356813,-428716050.76396269,-428716050.73245651,-0.00022097105978096345,-0.00022097105977589635,0.0009999999999885966,0.0010000000000114034,-2.3914368938607162,-2.3914368938607122,-1.2773942667217253e-14,1.1539941663302173e-14,0.0032655495765880316,0.0032655495765885143,-2.435118079402443e-16,2.435118079402443e-16,38895,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
9,2,r,0,0.7738915381610626,0.77389153816106337,-0.78750000000000031,-0.78749999999999987,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.450780327932698,32.450780328016222,32.450780327932698,32.450780328016222,-2.4263209626819718e-07,-2.4263209623806414e-07,106721093.25963897,106721093.2754097,-428863289.74283063,-428863289.71114618,-0.0002209710606343876,-0.00022097106062929004,0.00099999999998852916,0.0010000000000114709,-2.3914368938607162,-2.3914368938607122,-1.3176397076093836e-14,1.1678720979469761e-14,0.0032655495765880316,0.0032655495765885143,-2.4329496750574719e-16,2.4329496750574719e-16,38943,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
9,3,r,0,0.7738915381610626,0.77389153816106337,-0.73125000000000018,-0.73124999999999973,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.488526536700832,32.488526536784704,32.488526536700832,32.488526536784704,-2.4004699931589554e-07,-2.4004699928578685e-07,105579755.98298885,105579755.99873422,-429145695.72843003,-429145695.69660395,-0.00022097106152599603,-0.0002209710615208738,0.00099999999998847473,0.0010000000000115253,-2.3914368938607162,-2.3914368938607122,-1.3648240355393081e-14,1.1789744788534126e-14,0.0032655495765880316,0.0032655495765885143,-2.4329496750574719e-16,2.4329496750574719e-16,38988,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
9,4,r,0,0.7738915381610626,0.77389153816106337,-0.67500000000000027,-0.67499999999999982,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.525488403339303,32.525488403423481,32.525488403339303,32.525488403423481,-2.3650200487546604e-07,-2.365020048452218e-07,104014134.07483935,104014134.09061727,-429527848.86246663,-429527848.83050728,-0.00022097106244579857,-0.00022097106244065758,0.00099999999998843115,0.0010000000000115689,-2.3914368938607162,-2.3914368938607122,-1.332904967739841e-14,1.1664846257027701e-14,0.0032655495765880316,0.0032655495765885143,-2.4329496750574719e-16,2.4307812707125009e-16,39033,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
9,5,r,0,0.7738915381610626,0.77389153816106337,-0.61875000000000024,-0.6187499999999998,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.56218480399464,32.562184804079322,32.56218480399464,32.562184804079322,-2.3217883405347156e-07,-2.3217883402321726e-07,102104553.8927761,102104553.90853281,-429985782.45130998,-429985782.4191075,-0.0002209710633854877,-0.00022097106338030587,0.00099999999998833878,0.0010000000000116613,-2.3914368938607162,-2.3914368938607122,-1.3356803656283434e-14,1.1664847854496834e-14,0.0032655495765880316,0.0032655495765885143,-2.4307812707125009e-16,2.4329496750574719e-16,39075,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
9,6,r,0,0.7738915381610626,0.77389153816106337,-0.56250000000000022,-0.56249999999999978,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.598993552794816,32.598993552880039,32.598993552794816,32.598993552880039,-2.2720692190905453e-07,-2.2720692187883759e-07,99908228.320175052,99908228.335882425,-430501404.12081331,-430501404.0883683,-0.00022097106433754536,-0.00022097106433232203,0.00099999999998824553,0.0010000000000117545,-2.3914368938607162,-2.3914368938607122,-1.3759257879935981e-14,1.1498316024323335e-14,0.0032655495765880316,0.0032655495765885143,-2.4307812707125009e-16,2.4286128663675299e-16,39120,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
9,7,r,0,0.7738915381610626,0.77389153816106337,-0.5062500000000002,-0.50624999999999976,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.636220087987141,32.636220088073131,32.636220087987141,32.636220088073131,-2.2168728960551993e-07,-2.2168728957529716e-07,97469809.085761264,97469809.101441368,-431060029.87179917,-431060029.83897638,-0.00022097106529482685,-0.0002209710652895399,0.00099999999998809917,0.0010000000000119007,-2.3914368938607162,-2.3914368938607122,-1.2815566672407969e-14,1.15399510255133e-14,0.0032655495765880316,0.0032655495765885143,-2.4329496750574719e-16,2.4307812707125009e-16,39165,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
9,8,r,0,0.7738915381610626,0.77389153816106337,-0.45000000000000018,-0.4499999999999999,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.674132825889011,32.674132825975612,32.674132825889011,32.674132825975612,-2.1570495345463186e-07,-2.1570495342445864e-07,94826871.853074834,94826871.868690908,-431649136.92841339,-431649136.89530009,-0.00022097106625021122,-0.00022097106624487472,0.00099999999998798684,0.0010000000000120132,-2.3914368938607162,-2.3914368938607122,-1.2524131489749192e-14,1.1706486118801228e-14,0.0032655495765880316,0.0032655495765885143,-2.4264444620225589e-16,2.4242760576775879e-16,39210,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
9,9,r,0,0.7738915381610626,0.77389153816106337,-0.39375000000000027,-0.39374999999999982,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,32.712983973833097,32.71298397392043,32.712983973833097,32.71298397392043,-2.0933620224862795e-07,-2.0933620221851852e-07,92013132.843462914,92013132.859007329,-432257673.64042813,-432257673.60696989,-0.0002209710671964466,-0.00022097106719105091,0.00099999999998785219,0.0010000000000121476,-2.3914368938607162,-2.3914368938607122,-1.2399229771411925e-14,1.1581587657674627e-14,0.0032655495765880316,0.0032655495765885143,-2.4286128663675299e-16,2.4307812707125009e-16,39258,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
