0.75714233034266998,-0.11899863082214011
0.75058492596638227,-0.13703884523157514
0.74624365690154293,-0.14805919087479563
0.7432243320239571,-0.15455586004650648
0.74153745550469441,-0.15623879843957295
0.75595651110816953,-0.12238607643574097
0.75032333536488416,-0.1378067552440829
0.74639395050587753,-0.14780233764909373
0.74354599038268399,-0.15410853936225449
0.74174646187738125,-0.15664608989197273
0.74129756126403756,-0.15422040994688771
0.7430654301884736,-0.14370916539946574
0.74971957256192345,-0.11597136676752307
0.78052341869388209,-0.010150207313576999
0.75917525467012581,-0.11329065915207825
0.75271594465739211,-0.13144001644063708
0.74850702488535814,-0.14263952901186544
0.74535118753306506,-0.15038395848055208
0.74302084984871752,-0.1552566860449599
0.74155145239237075,-0.15700974561148337
0.74119600556843268,-0.15466148509922825
0.74258705748201492,-0.14593019092067869
0.74741423581780253,-0.12498826650312034
0.76279812338047848,-0.068592293132280213
0.74590311993467995,-0.14923514489800047
0.74362415527801207,-0.15430651494201128
0.741995054252093,-0.15704644627420408
0.74112617996569041,-0.15699482259882452
0.7412962652839673,-0.15311393338456478
0.74312300186591107,-0.14320869404844944
0.74817701372097034,-0.12190942593853944
0.76264379937791815,-0.069111772706536886
0.74512208469017416,-0.13427032641899139
0.75217083046212374,-0.10657037728443899
0.77413579610414407,-0.030624838090991025
