velocity_row,x_index,return_index,x0,initial_xdot,initial_ydot,velocity_parameter,velocity_mode,h,hcrit,delta,side,segment_return_tau,cumulative_tau,R,theta,v,w,x,y,xdot,ydot,section_residual,energy_error
117,0,0,0.78375553935336617,0.020276581983883501,0.0085458335798468954,0.92149999999999999,fraction,-2.3915468938607138,-2.3915368938607138,1.0000000000000001e-05,closed,1.9870080271167887,1.9870080271167887,0.88620837592455914,0,-0.011167848770466268,0.54936563282013773,0.78536528555884477,0,-0.016045822107598542,0.003956220976222169,0,0
117,1,0,0.78377824109433036,0.020205785097524392,0.008515995295994264,0.92149999999999999,fraction,-2.3915468938607138,-2.3915368938607138,1.0000000000000001e-05,closed,1.9842355800067575,1.9842355800067575,0.88622472062420354,0,-0.011104420578133246,0.54938706559645489,0.78539425544544761,0,-0.015953806549252714,0.00391437200757494,0,0
117,2,0,0.78380094283529456,0.02013498029117583,0.0084861536741573564,0.92149999999999999,fraction,-2.3915468938607138,-2.3915368938607138,1.0000000000000001e-05,closed,1.9814285315073976,1.9814285315073976,0.88624111842686137,0,-0.011040742940320867,0.54940853689999292,0.78542331999049408,0,-0.015861439928442973,0.003872341661757206,0,0
117,3,0,0.78382364457625886,0.020064167460604014,0.0084563086704054595,0.92149999999999999,fraction,-2.3915468938607138,-2.3915368938607138,1.0000000000000001e-05,closed,1.9785861043758106,1.9785861043758106,0.8862575706918363,4.6719288051937091e-16,-0.010976809329833843,0.54943004777522442,0.78545248160859527,3.6695780739380784e-16,-0.015768712904498463,0.0038301253986208206,4.6719288051937091e-16,-4.5822679057280062e-16
117,4,0,0.78384634631722305,0.019993346500092997,0.0084264602401831912,0.92149999999999999,fraction,-2.3915468938607138,-2.3915368938607138,1.0000000000000001e-05,closed,1.9757074917417632,1.9757074917417632,0.88627407883671039,1.6940658945086007e-21,-0.010912612938787605,0.54945159930825005,0.78548174281785954,1.3306578312669118e-21,-0.01567561573463409,0.0037877184788385199,1.6940658945086007e-21,-4.5817558211132142e-16
117,5,0,0.78386904805818725,0.019922517302415829,0.0083966083382983336,0.92149999999999999,fraction,-2.3915468938607138,-2.3915368938607138,1.0000000000000001e-05,closed,1.9727918554353667,1.9727918554353667,0.88629064434084526,0,-0.01084814666174902,0.54947319262921857,0.78551110624611065,0,-0.015582138249788505,0.0037451159518226973,0,0
117,6,0,0.78389174979915144,0.019851679758808548,0.0083667529189108778,0.92149999999999999,fraction,-2.3915468938607138,-2.3915368938607138,1.0000000000000001e-05,closed,1.9698383241249231,1.9698383241249231,0.88630726874933363,2.1175823681357508e-22,-0.010783403076840677,0.54949482891495072,0.7855405746379035,1.6634468703084502e-22,-0.015488269827531579,0.0037023126419376551,2.1175823681357508e-22,0
117,7,0,0.78391445154011563,0.019780833758941862,0.0083368939355210857,0.92149999999999999,fraction,-2.3915468938607138,-2.3915368938607138,1.0000000000000001e-05,closed,1.9668459913411416,1.9668459913411416,0.88632395367718153,0,-0.010718374425693591,0.54951650939177021,0.78557015086195059,0,-0.015393999363326184,0.0036593031339836601,0,-4.5802091031555129e-16
117,8,0,0.78393715328107993,0.0197099791908922,0.0083070313409572862,0.92149999999999999,fraction,-2.3915468938607138,-2.3915368938607138,1.0000000000000001e-05,closed,1.963813913320642,1.963813913320642,0.88634070081390237,8.4703294725430034e-22,-0.010653052591448726,0.5495382353385726,0.78559983791927956,6.6542894607526802e-22,-0.015299315238988054,0.003616081757192191,8.4703294725430034e-22,0
117,9,0,0.78395985502204413,0.01963911594111387,0.0082771650873641467,0.92149999999999999,fraction,-2.3915468938607138,-2.3915368938607138,1.0000000000000001e-05,closed,1.9607411066874509,1.9607411066874509,0.88635751192844614,3.8379062840092348e-18,-0.010587429075149212,0.54956000809012706,0.78562963895198556,3.0151729282377318e-18,-0.015204205288841187,0.0035726425680686624,3.8379062840092348e-18,-4.5791687378974668e-16
117,10,0,0.78398255676300832,0.019568243894407082,0.0082472951261891945,0.92149999999999999,fraction,-2.3915468938607138,-2.3915368938607138,1.0000000000000001e-05,closed,1.9576265459272935,1.9576265459272935,0.88637438887460973,0,-0.010521494969860823,0.54958182904069763,0.78565955725283787,0,-0.01510865676261219,0.0035289793315549378,0,0
117,11,0,0.78400525850397251,0.01949736293388878,0.0082174214081705173,0.92149999999999999,fraction,-2.3915468938607138,-2.3915368938607138,1.0000000000000001e-05,closed,1.9544691606491515,1.9544691606491515,0.88639133359689737,-1.6940658945086007e-21,-0.010455240932622538,0.54960369964793376,0.78568959627568624,-1.3310099487208717e-21,-0.015012656285214277,0.0034850855005789105,-1.6940658945086007e-21,-4.5781204851814171e-16
117,12,0,0.78402796024493682,0.019426472940960716,0.0081875438833233175,0.92149999999999999,fraction,-2.3915468938607138,-2.3915368938607138,1.0000000000000001e-05,closed,1.9512678325950239,1.9512678325950239,0.88640834813695946,-1.6940658945086007e-21,-0.010388657153673242,0.54962562143715821,0.78571975964689311,-1.3310610474592967e-21,-0.014916189812622016,0.0034409541936061272,-1.6940658945086007e-21,0
117,13,0,0.78405066198590101,0.019355573795278858,0.0081576625009270112,0.92149999999999999,fraction,-2.3915468938607138,-2.3915368938607138,1.0000000000000001e-05,closed,1.9480213924147871,1.9480213924147871,0.88642543464051737,0,-0.010321733323305342,0.54964759600597857,0.78575005117763019,0,-0.014819242584348625,0.0033965781704963227,0,0
