velocity_row,x_index,x0,velocity_parameter,velocity_mode,requested_iterates,completed_iterates,status,last_return_tau,max_return_tau,terminal_tau,elapsed_seconds,terminal_R,terminal_rho,terminal_theta,terminal_v,terminal_w,message
0,114,0.74844298128352815,-0.96999999999999997,fraction,250,0,collision,nan,0,31.648108941181007,0.081167586,0.0010000000000000002,1.0000000000000004e-06,1.7853852658052936,-0.44194211379593679,0.00053016719185841989,trajectory reached the configured collision radius
0,115,0.7486699986931703,-0.96999999999999997,fraction,250,0,collision,nan,0,31.652080201816222,0.080296801000000001,0.001,9.9999999999999995e-07,1.7858757926137132,-0.44194211374520814,0.00053020947675460727,trajectory reached the configured collision radius
0,116,0.74889701610281245,-0.96999999999999997,fraction,250,0,collision,nan,0,31.656066839526666,0.075550643000000001,0.0010000000000000011,1.0000000000000023e-06,1.7863642324543507,-0.44194211369518765,0.00053025116870116028,trajectory reached the configured collision radius
0,117,0.7491240335124546,-0.96999999999999997,fraction,250,0,collision,nan,0,31.660069001356113,0.079917997000000005,0.0010000000000000104,1.0000000000000209e-06,1.7868505662986163,-0.44194211364587926,0.00053029226355794361,trajectory reached the configured collision radius
0,118,0.74935105092209675,-0.96999999999999997,fraction,250,0,collision,nan,0,31.664086836407108,0.074389815999999997,0.0010000000000000018,1.0000000000000036e-06,1.7873347749166684,-0.44194211359728874,0.00053033275714358644,trajectory reached the configured collision radius
0,119,0.74957806833173901,-0.96999999999999997,fraction,250,0,collision,nan,0,31.668120495877183,0.078296070999999995,0.0010000000000000002,1.0000000000000004e-06,1.7878168388745788,-0.44194211354942092,0.00053037264523492168,trajectory reached the configured collision radius
0,120,0.74980508574138116,-0.96999999999999997,fraction,250,0,collision,nan,0,31.67217013309579,0.087908160999999999,0.001,9.9999999999999995e-07,1.788296738531215,-0.44194211350228124,0.0005304119235663168,trajectory reached the configured collision radius
0,121,0.75003210315102331,-0.96999999999999997,fraction,250,0,collision,nan,0,31.676235903562098,0.082307849000000002,0.0010000000000000007,1.0000000000000014e-06,1.7887744540351662,-0.44194211345587547,0.00053045058782899687,trajectory reached the configured collision radius
0,122,0.75025912056066546,-0.96999999999999997,fraction,250,0,collision,nan,0,31.680317964983196,0.088393891000000002,0.0010000000000000067,1.0000000000000135e-06,1.7892499653215648,-0.44194211341020834,0.00053048863367041222,trajectory reached the configured collision radius
0,123,0.75048613797030761,-0.96999999999999997,fraction,250,0,collision,nan,0,31.68441647731332,0.078717815999999996,0.0010000000000000039,1.0000000000000078e-06,1.7897232521088386,-0.44194211336528594,0.00053052605669354149,trajectory reached the configured collision radius
0,124,0.75071315537994976,-0.96999999999999997,fraction,250,0,collision,nan,0,31.68853160279383,0.086895029999999998,0.0010000000000000002,1.0000000000000004e-06,1.7901942938954156,-0.44194211332111316,0.0005305628524562055,trajectory reached the configured collision radius
0,125,0.75094017278959191,-0.96999999999999997,fraction,250,0,collision,nan,0,31.692663505993931,0.076711688,0.001,9.9999999999999995e-07,1.7906630699563926,-0.44194211327769573,0.00053059901647035555,trajectory reached the configured collision radius
0,126,0.75116719019923406,-0.96999999999999997,fraction,250,0,collision,nan,0,31.696812353852359,0.07492675,0.001,9.9999999999999995e-07,1.7911295593399601,-0.44194211323503957,0.00053063454420133101,trajectory reached the configured collision radius
0,127,0.75139420760887621,-0.96999999999999997,fraction,250,0,collision,nan,0,31.700978315719858,0.073080818000000006,0.0010000000000000015,1.0000000000000031e-06,1.7915937408640508,-0.44194211319314985,0.00053066943106712253,trajectory reached the configured collision radius
0,128,0.75162122501851836,-0.96999999999999997,fraction,250,0,collision,nan,0,31.705161563402406,0.080835813000000006,0.0010000000000000089,1.0000000000000177e-06,1.7920555931125695,-0.44194211315203252,0.00053070367243760678,trajectory reached the configured collision radius
0,129,0.75184824242816051,-0.96999999999999997,fraction,250,0,collision,nan,0,31.709362271205507,0.082158173000000001,0.0010000000000000037,1.0000000000000074e-06,1.792515094431796,-0.44194211311169362,0.00053073726363376042,trajectory reached the configured collision radius
0,130,0.75207525983780277,-0.96999999999999997,fraction,250,0,collision,nan,0,31.713580615979062,0.081509385000000004,0.0010000000000000002,1.0000000000000004e-06,1.7929722229266181,-0.4419421130721386,0.00053077019992689271,trajectory reached the configured collision radius
