velocity_row,x_index,return_index,x0,initial_xdot,initial_ydot,velocity_parameter,velocity_mode,h,hcrit,delta,side,segment_return_tau,cumulative_tau,R,theta,v,w,x,y,xdot,ydot,section_residual,energy_error
97,189,0,0.79030385653449431,0.00056139184833386459,0.00075210401717520849,0.59816666666666674,fraction,-2.3915367938607139,-2.3915368938607138,9.9999999999999995e-08,open,3.2964390824506302,3.2964390824506302,0.88893379925646832,1.8696613301885743e-15,-0.00085170542828386358,0.55524969668543311,0.79020329946053913,1.4774125519887919e-15,-0.0012124983523250916,0.00025701698552604846,1.8696613301885743e-15,0
98,184,0,0.79029250566401221,0.00059683305279877453,0.00076656934038025939,0.6143333333333334,fraction,-2.3915367938607139,-2.3915368938607138,9.9999999999999995e-08,open,3.2537030252604389,3.2537030252604389,0.88893787031227589,9.8378779301704642e-16,-0.00083863523946793865,0.5552486693417884,0.79021053727532464,7.7739948048490616e-16,-0.0011938750674568854,0.00023745652271833784,9.8378779301704642e-16,-4.4999923520350566e-16
98,185,0,0.79029477583810859,0.00059276375988984989,0.00076134276124497128,0.6143333333333334,fraction,-2.3915367938607139,-2.3915368938607138,9.9999999999999995e-08,open,3.420368528337546,3.420368528337546,0.88890438187106136,2.1175823681357508e-22,-0.00094549772054795952,0.55525071172290319,0.79015100010957362,1.6732098259968628e-22,-0.0013461558565184008,0.00038924253491667837,2.1175823681357508e-22,-4.5010096397875229e-16
98,186,0,0.79029704601220507,0.00058870210724096153,0.00075612599522085187,0.6143333333333334,fraction,-2.3915367938607139,-2.3915368938607138,9.9999999999999995e-08,open,3.5700104451423682,3.5700104451423682,0.88888122950757453,1.3010722531357592e-16,-0.0010125531955743074,0.55526528553699339,0.79010984017089736,1.027989989975884e-16,-0.0014417389871429029,0.00051292796096269466,1.3010722531357592e-16,0
98,187,0,0.79029931618630145,0.00058464825378935607,0.00075091924644609331,0.6143333333333334,fraction,-2.3915367938607139,-2.3915368938607138,9.9999999999999995e-08,open,3.722161021105272,3.722161021105272,0.88886489188069062,0,-0.0010515997725144811,0.55529167378031985,0.7900807960180718,0,-0.0014974186048627744,0.00062314399499163731,0,0
98,188,0,0.79030158636039782,0.00058060236260050056,0.00074572272436115297,0.6143333333333334,fraction,-2.3915367938607139,-2.3915368938607138,9.9999999999999995e-08,open,3.8887734364243083,3.8887734364243083,0.88885568477671706,8.7690356413922324e-17,-0.0010601797613115219,0.55533282497928926,0.79006442835988655,6.9281031312840253e-17,-0.00150968293631679,0.00072268194176339229,8.7690356413922324e-17,0
98,189,0,0.79030385653449431,0.0005765646009915366,0.00074053664386731697,0.6143333333333334,fraction,-2.3915367938607139,-2.3915368938607138,9.9999999999999995e-08,open,4.0852901739806819,4.0852901739806819,0.88885669586198279,1.1639884409521233e-16,-0.0010248285620303305,0.55539582563894119,0.79006622577868135,9.1962795439305554e-17,-0.0014593382834232002,0.00080789779434586872,1.1639884409521233e-16,0
99,178,0,0.79027888461943363,0.00063775350006754826,0.00078511881071598644,0.63050000000000006,fraction,-2.3915367938607139,-2.3915368938607138,9.9999999999999995e-08,open,3.0710461419653541,3.0710461419653541,0.88897603036754391,5.5255664918542249e-21,-0.00070926350043251163,0.55525939665981494,0.7902783825680364,4.3667357499546959e-21,-0.0010095723730934982,8.3092999891287711e-05,5.5255664918542249e-21,0
99,179,0,0.79028115479353012,0.00063353327573572227,0.00077992342173261451,0.63050000000000006,fraction,-2.3915367938607139,-2.3915368938607138,9.9999999999999995e-08,open,3.2783424262090111,3.2783424262090111,0.88892673503766206,2.4776740734636831e-16,-0.00087546660259435157,0.55524583863495369,0.79019074026471781,1.9578351102449665e-16,-0.0012463547666620458,0.0002829289776873356,2.4776740734636831e-16,0
99,180,0,0.79028342496762649,0.00062931999640364041,0.00077473658252582374,0.63050000000000006,fraction,-2.3915367938607139,-2.3915368938607138,9.9999999999999995e-08,open,3.4215589005484155,3.4215589005484155,0.88889942170602287,0,-0.00096109150467024143,0.55525064699338322,0.79014218190930186,0,-0.0013683804709298723,0.00041120257578297625,0,0
99,181,0,0.79028569514172287,0.00062511380220600741,0.00076955846561115948,0.63050000000000006,fraction,-2.3915367938607139,-2.3915368938607138,9.9999999999999995e-08,open,3.5554822130785579,3.5554822130785579,0.8888794238987705,6.7765515692364692e-16,-0.0010181478495552309,0.55526506150565769,0.79010663023061012,5.3541983249533799e-16,-0.0014497138532665156,0.00052063696961257566,6.7765515692364692e-16,-4.5017679695896156e-16
99,182,0,0.79028796531581935,0.00062091483683536031,0.00076438924788410514,0.63050000000000006,fraction,-2.3915367938607139,-2.3915368938607138,9.9999999999999995e-08,open,3.6922826214758477,3.6922826214758477,0.88886484544429767,0,-0.0010528170594741818,0.55528907196859678,0.79008071346671516,0,-0.0014991521876097694,0.00061964563772909376,0,0
99,183,0,0.79029023548991573,0.00061672324764732985,0.00075922911074966708,0.63050000000000006,fraction,-2.3915367938607139,-2.3915368938607138,9.9999999999999995e-08,open,3.8405345333113572,3.8405345333113572,0.88885595436805609,1.2829859821295118e-16,-0.0010631713149193795,0.55532486378726298,0.79006490761554782,1.0136422014431956e-16,-0.0015139414943051814,0.00071014651640344262,1.2829859821295118e-16,0
