x_index,fraction_index,leaf_path,subdivision_depth,x0_lo,x0_hi,fraction_lo,fraction_hi,admissible,forbidden,resolved,completed_returns,requested_returns,status,event_type,event_index,positive_return_index,tau_lo,tau_hi,clock_lo,clock_hi,x_lo,x_hi,xdot_lo,xdot_hi,ydot_lo,ydot_hi,transversality_lo,transversality_hi,R_lo,R_hi,h_lo,h_hi,event_energy_residual_lo,event_energy_residual_hi,speed_squared_lo,speed_squared_hi,energy_graph_residual_lo,energy_graph_residual_hi,event_scan_nodes,solver_step_retries,message
0,0,r,0,0.72256299658432133,0.72256299658432199,-0.90000000000000013,-0.89999999999999991,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,31.407502621137098,31.407502621208174,31.407502621137098,31.407502621208174,-2.6572572238656204e-07,-2.6572572236168082e-07,116912688.79075977,116912688.80391198,-426197766.57401276,-426197766.5486083,-0.00022097104960855284,-0.00022097104960446521,0.00099999999999080924,0.0010000000000091908,-2.3905368938607161,-2.3905368938607121,-1.1427814985125337e-14,1.1456657183487956e-14,0.056644221579202791,0.056644221579205171,-1.214306433183765e-15,1.214306433183765e-15,37692,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,1,r,0,0.72256299658432133,0.72256299658432199,-0.84375000000000022,-0.84374999999999978,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,31.491789420844423,31.49178942091557,31.491789420844423,31.49178942091557,-3.2361228927272048e-07,-3.2361228924558922e-07,142496392.62339631,142496392.63801473,-418339444.85494047,-418339444.82952553,-0.00022097104406136644,-0.00022097104405728227,0.00099999999999081683,0.001000000000009183,-2.3905368938607161,-2.3905368938607121,-1.1511090680888648e-14,1.1290114760816367e-14,0.056644221579202791,0.056644221579205171,-1.2212453270876722e-15,1.2281842209915794e-15,37791,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,2,r,0,0.72256299658432133,0.72256299658432199,-0.78750000000000031,-0.78749999999999987,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,31.565616792722274,31.565616792793627,31.565616792722274,31.565616792793627,-3.6630310129847368e-07,-3.6630310126962193e-07,161366304.68510726,161366304.70084187,-411429251.20107633,-411429251.17562252,-0.0002209710402869329,-0.00022097104028283971,0.00099999999999079645,0.0010000000000092036,-2.3905368938607161,-2.3905368938607121,-1.1483341125510279e-14,1.1331742104166128e-14,0.056644221579202791,0.056644221579205171,-1.2247147740396258e-15,1.2247147740396258e-15,37881,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,3,r,0,0.72256299658432133,0.72256299658432199,-0.73125000000000018,-0.73124999999999973,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,31.632601488461727,31.632601488533179,31.632601488461727,31.632601488533179,-3.9872173674687909e-07,-3.9872173671676268e-07,175697269.28390223,175697269.30046186,-405516439.36744559,-405516439.34202516,-0.00022097103775388705,-0.00022097103774979375,0.00099999999999079601,0.0010000000000092038,-2.3905368938607161,-2.3905368938607121,-1.1289056100147831e-14,1.1470515978299944e-14,0.056644221579202791,0.056644221579205171,-1.2212453270876722e-15,1.2212453270876722e-15,37962,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,4,r,0,0.72256299658432133,0.72256299658432199,-0.67500000000000027,-0.67499999999999982,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,31.694531575406593,31.69453157547807,31.694531575406593,31.69453157547807,-4.2332291204825386e-07,-4.233229120156846e-07,186573565.93828645,186573565.95612824,-400628777.70287353,-400628777.67720485,-0.00022097103619352185,-0.00022097103618943362,0.00099999999999080772,0.0010000000000091925,-2.3905368938607161,-2.3905368938607121,-1.1400080854849068e-14,1.1373369011314836e-14,0.056644221579202791,0.056644221579205171,-1.2177758801357186e-15,1.2212453270876722e-15,38034,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,5,r,0,0.72256299658432133,0.72256299658432199,-0.61875000000000024,-0.6187499999999998,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,31.752463304866154,31.752463304937667,31.752463304866154,31.752463304937667,-4.4153673909360847e-07,-4.4153673905919775e-07,194626892.88228184,194626892.90108359,-396778887.53973514,-396778887.51385534,-0.00022097103544466016,-0.00022097103544057599,0.00099999999999081705,0.001000000000009183,-2.3905368938607161,-2.3905368938607121,-1.1538859906024014e-14,1.1331734474719265e-14,0.056644221579202791,0.056644221579205171,-1.2212453270876722e-15,1.2177758801357186e-15,38103,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,6,r,0,0.72256299658432133,0.72256299658432199,-0.56250000000000022,-0.56249999999999978,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,31.807101190740738,31.8071011908124,31.807101190740738,31.8071011908124,-4.542724834543794e-07,-4.5427248341898973e-07,200258894.60384864,200258894.62319344,-393966354.09904027,-393966354.07302773,-0.00022097103539936495,-0.00022097103539527426,0.00099999999999080208,0.0010000000000091982,-2.3905368938607161,-2.3905368938607121,-1.1455593250122607e-14,1.1262345464855276e-14,0.056644221579202791,0.056644221579205171,-1.2177758801357186e-15,1.2212453270876722e-15,38169,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,7,r,0,0.72256299658432133,0.72256299658432199,-0.5062500000000002,-0.50624999999999976,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,31.858963372151578,31.858963372223332,31.858963372151578,31.858963372223332,-4.6213838380700926e-07,-4.6213838377106388e-07,203738263.12733668,203738263.14699313,-392178318.07450628,-392178318.04843253,-0.00022097103597913033,-0.0002209710359750382,0.00099999999999079905,0.001000000000009201,-2.3905368938607161,-2.3905368938607121,-1.158049243249436e-14,1.1303979736200722e-14,0.056644221579202791,0.056644221579205171,-1.2177758801357186e-15,1.2177758801357186e-15,38232,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,8,r,0,0.72256299658432133,0.72256299658432199,-0.45000000000000018,-0.4499999999999999,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,31.908465258344577,31.908465258416467,31.908465258344577,31.908465258416467,-4.6555268459384774e-07,-4.6555268455756513e-07,205249784.43981329,205249784.45965248,-391389370.08718538,-391389370.06103873,-0.00022097103712283281,-0.00022097103711873466,0.00099999999999078517,0.0010000000000092147,-2.3905368938607161,-2.3905368938607121,-1.1455590546949074e-14,1.1387248258432627e-14,0.056644221579202791,0.056644221579205171,-1.2108369862318114e-15,1.2108369862318114e-15,38292,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
0,9,r,0,0.72256299658432133,0.72256299658432199,-0.39375000000000027,-0.39374999999999982,1,0,1,0,1,validated_inner_limit_inward,validated_inner_limit_inward,0,-1,31.955967010036101,31.955967010109656,31.955967010036101,31.955967010109656,-4.6480629534028378e-07,-4.648062953031514e-07,204922016.80760813,204922016.82796136,-391561080.87702888,-391561080.84999925,-0.00022097103877995422,-0.00022097103877569962,0.00099999999999043129,0.0010000000000095688,-2.3905368938607161,-2.3905368938607121,-1.1455587936992701e-14,1.1387250871220933e-14,0.056644221579202791,0.056644221579205171,-1.214306433183765e-15,1.2177758801357186e-15,38349,0,validated_inner_limit_inward: first event is the inner study limit; this is not a collision proof
