velocity_row,x_index,return_index,x0,initial_xdot,initial_ydot,velocity_parameter,velocity_mode,h,hcrit,delta,side,segment_return_tau,cumulative_tau,R,theta,v,w,x,y,xdot,ydot,section_residual,energy_error
112,0,0,0.78840462398362166,0.0060697579826834774,0.003910105200700632,0.84066666666666667,fraction,-2.3915358938607136,-2.3915368938607138,9.9999999999999995e-07,open,2.5728801254785747,2.5728801254785747,0.88828405504729546,0,-0.0035447583826669232,0.55374537083192066,0.78904856245126664,0,-0.0050574434897251649,0.0010013135496872438,0,-4.5199020839878102e-16
112,1,0,0.78841180290445145,0.0060502450042921752,0.003897535045760903,0.84066666666666667,fraction,-2.3915358938607136,-2.3915368938607138,9.9999999999999995e-07,open,2.5815631322988,2.5815631322988,0.8882784773088841,2.6469779601696886e-22,-0.0035627621681268967,0.55374982613822399,0.78903865325018974,2.0885679248752254e-22,-0.005083225940372714,0.0010324623254495124,2.6469779601696886e-22,-4.5200723767138903e-16
112,2,0,0.78841898182528125,0.006030734724138633,0.0038849666290113167,0.84066666666666667,fraction,-2.3915358938607136,-2.3915368938607138,9.9999999999999995e-07,open,2.5901652742470067,2.5901652742470067,0.88827309440004831,4.2351647362715017e-22,-0.0035799924253255891,0.55375446238790127,0.78902909023503709,3.3416681788558138e-22,-0.005107902335993039,0.0010630038119174845,4.2351647362715017e-22,-4.5202367282380307e-16
112,3,0,0.78842616074611105,0.0060112271667587553,0.0038723999662577712,0.84066666666666667,fraction,-2.3915358938607136,-2.3915368938607138,9.9999999999999995e-07,open,2.5986983407934541,2.5986983407934541,0.88826789282083896,1.4371184499590087e-17,-0.003596500302602642,0.55375927201889752,0.78901984941637349,1.1339149829801491e-17,-0.0051315457809110628,0.0010929871966456339,1.4371184499590087e-17,-4.5203955500110088e-16
112,4,0,0.78843333966694085,0.0059917223570043763,0.0038598350735096821,0.84066666666666667,fraction,-2.3915358938607136,-2.3915368938607138,9.9999999999999995e-07,open,2.6071728630546538,2.6071728630546538,0.88826286071960792,0,-0.0036123306302038227,0.5537642485654255,0.78901090973378152,0,-0.0051542203492689342,0.0011224559079148211,0,-4.5205492032448573e-16
112,5,0,0.78844051858777064,0.0059722203200483015,0.0038472719669832354,0.84066666666666667,fraction,-2.3915358938607136,-2.3915368938607138,9.9999999999999995e-07,open,2.6155983218215817,2.6155983218215817,0.88825798763509056,-4.2351647362715017e-22,-0.0036275229053452803,0.55376938649521257,0.78900225259754064,-3.341554517039884e-22,-0.0051759824928543086,0.0011514485284532805,-4.2351647362715017e-22,-4.5206980067733945e-16
112,6,0,0.78844769750860055,0.0059527210813891448,0.0038347106631044995,0.84066666666666667,fraction,-2.3915358938607136,-2.3915368938607138,9.9999999999999995e-07,open,2.6239833151594603,2.6239833151594603,0.88825326428892593,1.2900523544919808e-17,-0.0036421120845276872,0.55377468107891947,0.78899386151993245,1.0178433887335087e-17,-0.0051968821734579033,0.0011799995309642597,1.2900523544919808e-17,-4.5208422433756004e-16
112,7,0,0.78845487642943035,0.0059332246668577747,0.0038221511785135795,0.84066666666666667,fraction,-2.3915358938607136,-2.3915368938607138,9.9999999999999995e-07,open,2.6323356946093921,2.6323356946093921,0.88824868241735433,2.1175823681357508e-22,-0.003656129226199744,0.55378012828445011,0.788985721816166,1.6707422532287715e-22,-0.0052169637813531209,0.0012081398750959371,2.1175823681357508e-22,-4.5209821649049353e-16
112,8,0,0.78846205535026015,0.0059137311026208504,0.0038095935300668962,0.84066666666666667,fraction,-2.3915358938607136,-2.3915368938607138,9.9999999999999995e-07,open,2.640662677358244,2.640662677358244,0.88824423463308422,1.6001710217560406e-15,-0.0036696020180772854,0.55378572469060661,0.78897782035891362,1.2624994449465766e-15,-0.0052362668889308012,0.0012358974979689297,1.6001710217560406e-15,-4.5211179964992329e-16
112,9,0,0.78846923427108995,0.0058942404151874671,0.0037970377348414647,0.84066666666666667,fraction,-2.3915358938607136,-2.3915368938607138,9.9999999999999995e-07,open,2.6489709391101881,2.6489709391101881,0.88823991431137694,1.0587911840678754e-22,-0.0036825552118911636,0.55379146741625362,0.78897014537588228,8.3535463441673421e-23,-0.0052548268720313497,0.0012632977192295058,1.0587911840678754e-22,-4.5212499400524652e-16
